%,Turnout,Incumb_Y,State,Cln_name,Year,Terms_in_office,Party_enc,First_name,Seats_up%,Seats_before%,Gender
27.49,1129022.0,0,Kansas,Lee Jones,2004,0,D,Lee,0.3958333333333333,0.48,None
1.93,1129022.0,0,Kansas,Steven Rosile,2004,0,T,Steven,0.0,0.0,None
1.42,1129022.0,0,Kansas,George Cook,2004,0,T,George,0.0,0.0,None
50.66,1724362.0,1,Kentucky,Jim Bunning,2004,1,R,Jim,0.29411764705882354,0.51,None
49.34,1724362.0,0,Kentucky,Daniel Mongiardo,2004,0,D,Daniel,0.3958333333333333,0.48,None
51.03,1848056.0,0,Louisiana,David Vitter,2004,0,R,David,0.29411764705882354,0.51,None
29.34,1848056.0,0,Louisiana,Chris John,2004,0,D,Chris,0.3958333333333333,0.48,None
14.92,1848056.0,0,Louisiana,John Neely Kennedy,2004,0,D,Neely,0.3958333333333333,0.48,None
2.56,1848056.0,0,Louisiana,Arthur Morrell,2004,0,D,Arthur,0.3958333333333333,0.48,None
0.82,1848056.0,0,Louisiana,Richard Fontanesi,2004,0,I,Richard,0.0,0.01,None
0.67,1848056.0,0,Louisiana,"""Skip"" Galan",2004,0,I,"""Skip"" Galan",0.0,0.01,None
0.66,1848056.0,0,Louisiana,"Sam Houston Melton,",2004,0,D,Houston,0.3958333333333333,0.48,None
64.8,2321931.0,1,Louisiana,Barbara Mikulski,2004,3,D,Barbara,0.3958333333333333,0.48,None
33.72,2321931.0,0,Louisiana,Pipkin,2004,0,R,Pipkin,0.29411764705882354,0.51,None
56.09,2706402.0,1,Missouri,Kit Bond,2004,3,R,Kit,0.29411764705882354,0.51,None
42.8,2706402.0,0,Missouri,Nancy Farmer,2004,0,D,Nancy,0.3958333333333333,0.48,None
0.73,2706402.0,0,Missouri,Kevin Tull,2004,0,T,Kevin,0.0,0.0,None
61.08,810068.0,1,Nevada,Harry Reid,2004,3,D,Harry,0.3958333333333333,0.48,None
35.14,810068.0,0,Nevada,Richard Ziser,2004,0,R,Richard,0.29411764705882354,0.51,None
1.18,810068.0,0,Nevada,Thomas Hurst,2004,0,T,Thomas,0.0,0.0,None
0.26,810068.0,0,Nevada,Gary Marinch,2004,0,T,Gary,0.0,0.0,None
66.2,657086.0,1,New_Hampshire,Judd Gregg,2004,2,R,Judd,0.29411764705882354,0.51,None
33.7,657086.0,0,New_Hampshire,Doris Haddock,2004,0,D,Doris,0.3958333333333333,0.48,None
0.0,657086.0,0,New_Hampshire,Ken Blevens,2004,0,T,Ken,0.0,0.0,None
51.6,3471720.0,0,North_Carolina,Richard Burr,2004,0,R,Richard,0.29411764705882354,0.51,None
47.02,3471720.0,0,North_Carolina,Erskine Bowles,2004,0,D,Erskine,0.3958333333333333,0.48,None
1.38,3471720.0,0,North_Carolina,Tom Bailey,2004,0,T,Tom,0.0,0.0,None
68.28,310696.0,1,North_Dakota,Byron Dorgan,2004,2,T,Byron,0.0,0.0,None
31.72,310696.0,0,North_Dakota,Mike Liffrig,2004,0,R,Mike,0.29411764705882354,0.51,None
63.85,5426196.0,1,Ohio,George Voinovich,2004,1,R,George,0.29411764705882354,0.51,None
36.14,5426196.0,0,Ohio,Eric Fingerhut,2004,0,D,Eric,0.3958333333333333,0.48,None
0.01,5426196.0,0,Ohio,Helen Meyers,2004,0,I,Helen,0.0,0.01,None
52.77,1446846.0,0,Oklahoma,Tom Coburn,2004,0,R,Tom,0.29411764705882354,0.51,None
41.24,1446846.0,0,Oklahoma,Brad Carson,2004,0,D,Brad,0.3958333333333333,0.48,None
63.39,1780550.0,1,Oregon,Ron Wyden,2004,2,D,Ron,0.3958333333333333,0.48,None
31.75,1780550.0,0,Oregon,Al King,2004,0,R,Al,0.29411764705882354,0.51,None
2.41,1780550.0,0,Oregon,Teresa Keane,2004,0,T,Teresa,0.0,0.0,None
1.66,1780550.0,0,Oregon,Dan Fitzgerald,2004,0,T,Dan,0.0,0.0,None
0.7,1780550.0,0,Oregon,David Brownlow,2004,0,T,David,0.0,0.0,None
0.08,1780550.0,0,Oregon,Mi,2004,0,T,Mi,0.0,0.0,None
52.62,5559105.0,1,Pennsylvania,Arlen Specter,2004,4,R,Arlen,0.29411764705882354,0.51,None
41.99,5559105.0,0,Pennsylvania,Joe Hoeffel,2004,0,D,Joe,0.3958333333333333,0.48,None
3.96,5559105.0,0,Pennsylvania,Jim Clymer,2004,0,T,Jim,0.0,0.0,None
1.43,5559105.0,0,Pennsylvania,Betsy Summers,2004,0,T,Betsy,0.0,0.0,None
53.6,1597221.0,0,South_Carolina,Jim DeMint,2004,0,R,Jim,0.29411764705882354,0.51,None
44.1,1597221.0,0,South_Carolina,Inez Tenenbaum,2004,0,D,Inez,0.3958333333333333,0.48,None
0.8,1597221.0,0,South_Carolina,Patrick Tyndall,2004,0,T,Patrick,0.0,0.0,None
0.7,1597221.0,0,South_Carolina,Rebekah Sutherland,2004,0,T,Rebekah,0.0,0.0,None
0.4,1597221.0,0,South_Carolina,Tee Ferguson,2004,0,T,Tee,0.0,0.0,None
0.3,1597221.0,0,South_Carolina,Efia Nwangaza*,2004,0,T,Efia,0.0,0.0,None
0.1,1597221.0,0,South_Carolina,Write-Ins,2004,0,T,Write-Ins,0.0,0.0,None
50.58,391188.0,0,South_Dakota,John Thune,2004,0,R,John,0.29411764705882354,0.51,None
49.42,391188.0,1,South_Dakota,Tom Daschle,2004,3,D,Tom,0.3958333333333333,0.48,None
68.73,911726.0,1,Utah,Bob Bennett,2004,2,R,Bob,0.29411764705882354,0.51,None
28.4,911726.0,0,Utah,Paul Van Dam,2004,0,D,Van,0.3958333333333333,0.48,None
70.63,307208.0,1,Vermont,Patrick Leahy,2004,5,D,Patrick,0.3958333333333333,0.48,None
24.54,307208.0,0,Vermont,Jack McMullen,2004,0,R,Jack,0.29411764705882354,0.51,None
0.29,307208.0,0,Vermont,Ben Mitchell,2004,0,T,Ben,0.0,0.0,None
54.98,2818651.0,1,Washington,Patty Murray,2004,2,D,Patty,0.3958333333333333,0.48,None
42.74,2818651.0,0,Washington,George Nethercutt,2004,0,R,George,0.29411764705882354,0.51,None
1.21,2818651.0,0,Washington,Mills,2004,0,T,Mills,0.0,0.0,None
1.08,2818651.0,0,Washington,Mark Wilson,2004,0,T,Mark,0.0,0.0,None
55.35,2949743.0,1,Wisconsin,Russ Feingold,2004,2,D,Russ,0.3958333333333333,0.48,None
44.11,2949743.0,0,Wisconsin,Tim Michels,2004,0,R,Tim,0.29411764705882354,0.51,None
0.28,2949743.0,0,Wisconsin,Arif Khan,2004,0,T,Arif,0.0,0.0,None
0.23,2949743.0,0,Wisconsin,Eugene Hem,2004,0,I,Eugene,0.0,0.01,None
53.34,1526782.0,1,Arizona,Jon Kyl,2006,2,R,Jon,0.2727272727272727,0.55,None
43.5,1526782.0,0,Arizona,Jim Pederson,2006,0,D,Jim,0.3409090909090909,0.44,None
3.16,1526782.0,0,Arizona,Richard Mack,2006,0,T,Richard,0.0,0.0,None
59.43,8899059.0,1,California,Dianne Feinstein,2006,3,D,Dianne,0.3409090909090909,0.44,None
35.02,8899059.0,0,California,Dick Mountjoy,2006,0,R,Dick,0.2727272727272727,0.55,None
1.72,8899059.0,0,California,Todd Chretien,2006,0,T,Todd,0.0,0.0,None
1.57,8899059.0,0,California,Michael Metti,2006,0,T,Michael,0.0,0.0,None
1.38,8899059.0,0,California,Marsha Feinland,2006,0,T,Marsha,0.0,0.0,None
0.88,8899059.0,0,California,Don Grundmann,2006,0,T,Don,0.0,0.0,None
0.0,8899059.0,0,California,Kent Mesplay,2006,0,T,Kent,0.0,0.0,None
0.0,8899059.0,0,California,Jeffrey Mackler,2006,0,I,Jeffrey,1.0,0.01,None
0.0,8899059.0,0,California,Lea Sherman,2006,0,I,Lea,1.0,0.01,None
0.0,8899059.0,0,California,Connor Vlakancic,2006,0,I,Connor,1.0,0.01,None
49.7,1134777.0,1,Connecticut,Joe Lieberman,2006,3,D,Joe,0.3409090909090909,0.44,None
39.7,1134777.0,0,Connecticut,Ned Lamont,2006,0,D,Ned,0.3409090909090909,0.44,None
9.6,1134777.0,0,Connecticut,Alan Schlesinger,2006,0,R,Alan,0.2727272727272727,0.55,None
0.6,1134777.0,0,Connecticut,Ralph Ferrucci,2006,0,T,Ralph,0.0,0.0,None
0.4,1134777.0,0,Connecticut,Timothy Knibbs,2006,0,T,Timothy,0.0,0.0,None
0.0,1134777.0,0,Connecticut,Carl Vassar,2006,0,T,Carl,0.0,0.0,None
67.13,254099.0,1,Delaware,Thomas Carper,2006,0,D,Thomas,0.3409090909090909,0.44,None
27.44,254099.0,0,Delaware,Jan Ting,2006,0,R,Jan,0.2727272727272727,0.55,None
1.05,254099.0,0,Delaware,William Morris,2006,0,T,William,0.0,0.0,None
60.3,4793534.0,1,Florida,Bill Nelson,2006,1,D,Bill,0.3409090909090909,0.44,None
38.1,4793534.0,0,Florida,Katherine Harris,2006,0,R,Katherine,0.2727272727272727,0.55,None
61.4,342842.0,1,Hawaii,Daniel Akaka,2006,4,D,Daniel,0.3409090909090909,0.44,None
36.8,342842.0,0,Hawaii,Cynthia Thielen,2006,0,R,Cynthia,0.2727272727272727,0.55,None
1.9,342842.0,0,Hawaii,Lloyd Mallan,2006,0,T,Lloyd,0.0,0.0,None
87.3,1341111.0,1,Indiana,Richard Lugar,2006,5,R,Richard,0.2727272727272727,0.55,None
12.6,1341111.0,0,Indiana,Steve Osborn,2006,0,T,Steve,0.0,0.0,None
0.1,1341111.0,0,Indiana,Write-Ins,2006,0,T,Write-Ins,0.0,0.0,None
74.01,543802.0,1,Maine,Olympia Snowe,2006,2,R,Olympia,0.2727272727272727,0.55,None
20.59,543802.0,0,Maine,Jean Hay Bright,2006,0,D,Hay,0.3409090909090909,0.44,None
54.21,1781139.0,0,Maryland,Ben Cardin,2006,0,D,Ben,0.3409090909090909,0.44,None
44.19,1781139.0,0,Maryland,Michael Steele,2006,0,R,Michael,0.2727272727272727,0.55,None
69.3,2165490.0,1,Massachusetts,Ted Kennedy,2006,8,D,Ted,0.3409090909090909,0.44,None
30.55,2165490.0,0,Massachusetts,Kenneth Chase,2006,0,R,Kenneth,0.2727272727272727,0.55,None
56.9,3780142.0,1,Michigan,Debbie Stabenow,2006,1,D,Debbie,0.3409090909090909,0.44,None
41.3,3780142.0,0,Michigan,Michael Bouchard,2006,0,R,Michael,0.2727272727272727,0.55,None
0.7,3780142.0,0,Michigan,Leonard Schwartz,2006,0,T,Leonard,0.0,0.0,None
0.6,3780142.0,0,Michigan,David Sole,2006,0,T,David,0.0,0.0,None
0.5,3780142.0,0,Michigan,Dennis FitzSimons,2006,0,T,Dennis,0.0,0.0,None
58.06,2202772.0,0,Michigan,Amy Jean Klobuchar,2006,0,T,Jean,0.0,0.0,None
37.94,2202772.0,0,Michigan,Mark Kennedy,2006,0,R,Mark,0.2727272727272727,0.55,None
3.23,2202772.0,0,Michigan,Robert Fitzgerald,2006,0,T,Robert,0.0,0.0,None
0.25,2202772.0,0,Michigan,Ben Powers,2006,0,T,Ben,0.0,0.0,None
63.58,591178.0,1,Mississippi,Trent Lott,2006,3,R,Trent,0.2727272727272727,0.55,None
34.87,591178.0,0,Mississippi,Erik Fleming,2006,0,D,Erik,0.3409090909090909,0.44,None
1.56,591178.0,0,Mississippi,Harold Taylor,2006,0,T,Harold,0.0,0.0,None
49.6,2128459.0,0,Missouri,Claire McCaskill,2006,0,D,Claire,0.3409090909090909,0.44,None
47.3,2128459.0,1,Missouri,Jim Talent,2006,1,R,Jim,0.2727272727272727,0.55,None
2.2,2128459.0,0,Missouri,Frank Gilmour,2006,0,T,Frank,0.0,0.0,None
49.16,406505.0,0,Montana,Jon Tester,2006,0,D,Jon,0.3409090909090909,0.44,None
48.29,406505.0,1,Montana,Conrad Burns,2006,3,R,Conrad,0.2727272727272727,0.55,None
63.88,590961.0,1,Montana,Ben Nelson,2006,1,D,Ben,0.3409090909090909,0.44,None
36.12,590961.0,0,Montana,Pete Ricketts,2006,0,R,Pete,0.2727272727272727,0.55,None
55.36,582572.0,1,Nevada,John Ensign,2006,1,R,John,0.2727272727272727,0.55,None
40.99,582572.0,0,Nevada,Jack Carter,2006,0,D,Jack,0.3409090909090909,0.44,None
1.33,582572.0,0,Nevada,David Schumann,2006,0,T,David,0.0,0.0,None
0.9,582572.0,0,Nevada,Brendan Trainor,2006,0,T,Brendan,0.0,0.0,None
53.3,2250070.0,1,New_Jersey,Bob Menendez,2006,1,D,Bob,0.3409090909090909,0.44,None
44.3,2250070.0,0,New_Jersey,"Thomas Kean,",2006,0,R,Thomas,0.2727272727272727,0.55,None
0.7,2250070.0,0,New_Jersey,Len Flynn,2006,0,T,Len,0.0,0.0,None
0.4,2250070.0,0,New_Jersey,Carter,2006,0,I,Carter,1.0,0.01,None
0.2,2250070.0,0,New_Jersey,Angela Lariscy,2006,0,S,Angela,0.0,0.0,None
0.1,2250070.0,0,New_Jersey,Gregory Pason,2006,0,S,Gregory,0.0,0.0,None
70.61,558567.0,1,New_Mexico,Jeff Bingaman,2006,4,D,Jeff,0.3409090909090909,0.44,None
29.33,558567.0,0,New_Mexico,Allen McCulloch,2006,0,R,Allen,0.2727272727272727,0.55,None
67.0,4490053.0,1,New_Mexico,Hillary Rodham Clinton,2006,0,T,Rodham,0.0,0.0,None
31.0,4490053.0,0,New_Mexico,John Spencer,2006,0,T,John,0.0,0.0,None
1.2,4490053.0,0,New_Mexico,Howie Hawkins,2006,0,T,Howie,0.0,0.0,None
0.5,4490053.0,0,New_Mexico,Jeff Russell,2006,0,T,Jeff,0.0,0.0,None
0.2,4490053.0,0,New_Mexico,Roger Calero,2006,0,S,Roger,0.0,0.0,None
68.8,218154.0,1,North_Dakota,Kent Conrad,2006,4,D,Kent,0.3409090909090909,0.44,None
29.5,218154.0,0,North_Dakota,Dwight Grotberg,2006,0,R,Dwight,0.2727272727272727,0.55,None
56.16,4019236.0,0,North_Dakota,Sherrod Campbell Brown,2006,0,D,Campbell,0.3409090909090909,0.44,None
43.82,4019236.0,1,North_Dakota,Richard Michael DeWine,2006,0,R,Michael,0.2727272727272727,0.55,None
58.64,4081043.0,0,North_Dakota,"Bob Casey,",2006,0,D,Bob,0.3409090909090909,0.44,None
41.28,4081043.0,1,Pennsylvania,Rick Santorum,2006,2,R,Rick,0.2727272727272727,0.55,None
53.52,384993.0,0,Rhode_Island,Sheldon Whitehouse,2006,0,D,Sheldon,0.3409090909090909,0.44,None
46.48,384993.0,1,Rhode_Island,Lincoln Chafee,2006,2,R,Lincoln,0.2727272727272727,0.55,None
50.7,1833693.0,0,Tennessee,Bob Corker,2006,0,R,Bob,0.2727272727272727,0.55,None
48.0,1833693.0,0,Tennessee,"Harold Ford,",2006,0,D,Harold,0.3409090909090909,0.44,None
61.69,4314663.0,1,Texas,Kay Bailey Hutchison,2006,3,R,Bailey,0.2727272727272727,0.55,None
36.04,4314663.0,0,Texas,Barbara Ann Radnofsky,2006,0,D,Ann,0.3409090909090909,0.44,None
2.26,4314663.0,0,Texas,Scott Jameson,2006,0,T,Scott,0.0,0.0,None
62.36,571252.0,1,Utah,Orrin Hatch,2006,5,R,Orrin,0.2727272727272727,0.55,None
31.06,571252.0,0,Utah,Pete Ashdown,2006,0,D,Pete,0.3409090909090909,0.44,None
0.78,571252.0,0,Utah,Dave Seely,2006,0,T,Dave,0.0,0.0,None
32.3,262419.0,0,Utah,Richard Tarrant,2006,0,R,Richard,0.2727272727272727,0.55,None
0.31,262419.0,0,Utah,Peter Diamondstone,2006,0,T,Peter,0.0,0.0,None
49.59,2370445.0,0,Virginia,Jim Webb,2006,0,D,Jim,0.3409090909090909,0.44,None
49.2,2370445.0,1,Virginia,George Allen,2006,1,R,George,0.2727272727272727,0.55,None
1.1,2370445.0,0,Virginia,Gail Parker,2006,0,T,Gail,0.0,0.0,None
56.85,2083734.0,1,Washington,Maria Cantwell,2006,1,D,Maria,0.3409090909090909,0.44,None
39.93,2083734.0,0,Washington,Mike McGavick,2006,0,R,Mike,0.2727272727272727,0.55,None
1.41,2083734.0,0,Washington,Bruce Guthrie,2006,0,T,Bruce,0.0,0.0,None
1.02,2083734.0,0,Washington,Aaron Dixon,2006,0,T,Aaron,0.0,0.0,None
64.4,459884.0,1,West_Virginia,Robert Byrd,2006,8,D,Robert,0.3409090909090909,0.44,None
33.7,459884.0,0,West_Virginia,John Raese,2006,0,R,John,0.2727272727272727,0.55,None
67.31,2138297.0,1,Wisconsin,Herb Kohl,2006,3,D,Herb,0.3409090909090909,0.44,None
29.48,2138297.0,0,Wisconsin,Robert Lorge,2006,0,R,Robert,0.2727272727272727,0.55,None
69.99,193136.0,1,Wyoming,Craig Thomas,2006,2,R,Craig,0.2727272727272727,0.55,None
29.86,193136.0,0,Wyoming,Dale Groutage,2006,0,D,Dale,0.3409090909090909,0.44,None
63.36,2060191.0,1,Alabama,Jeff Sessions,2008,2,R,Jeff,0.4693877551020408,0.49,None
36.52,2060191.0,0,Alabama,Vivian Figures,2008,0,D,Vivian,0.24489795918367346,0.49,None
0.12,2060191.0,0,Alabama,Write-ins,2008,0,T,Write-ins,0.0,0.0,None
84.12,75783.0,0,Alaska,Mark Begich,2008,0,D,Mark,0.24489795918367346,0.49,None
7.23,75783.0,0,Alaska,Ray Metcalfe,2008,0,D,Ray,0.24489795918367346,0.49,None
5.56,75783.0,0,Alaska,Bob Bird,2008,0,T,Bob,0.0,0.0,None
1.81,75783.0,0,Alaska,Fredrick Haase,2008,0,T,Fredrick,0.0,0.0,None
1.27,75783.0,0,Alaska,Frank Vondersaar,2008,0,D,Frank,0.24489795918367346,0.49,None
47.77,317723.0,0,Alaska,Mark Begich,2008,0,D,Mark,0.24489795918367346,0.49,None
46.52,317723.0,1,Alaska,Ted Stevens,2008,8,R,Ted,0.4693877551020408,0.49,None
4.15,317723.0,0,Alaska,Bob Bird,2008,0,T,Bob,0.0,0.0,None
0.78,317723.0,0,Alaska,Fredrick Haase,2008,0,T,Fredrick,0.0,0.0,None
79.53,1011754.0,1,Arkansas,Mark Pryor,2008,1,D,Mark,0.24489795918367346,0.49,None
20.47,1011754.0,0,Arkansas,Rebekah Kennedy,2008,0,T,Rebekah,0.0,0.0,None
52.8,2331621.0,0,Colorado,Mark Udall,2008,0,D,Mark,0.24489795918367346,0.49,None
42.49,2331621.0,0,Colorado,Bob Schaffer,2008,0,R,Bob,0.4693877551020408,0.49,None
2.56,2331621.0,0,Colorado,Douglas Campbell,2008,0,T,Douglas,0.0,0.0,None
64.69,398134.0,1,Delaware,Joe Biden,2008,6,D,Joe,0.24489795918367346,0.49,None
35.31,398134.0,0,Delaware,Christine O'Donnell,2008,0,R,Christine,0.4693877551020408,0.49,None
49.8,3752577.0,1,Georgia,Saxby Chambliss,2008,1,R,Saxby,0.4693877551020408,0.49,None
46.8,3752577.0,0,Georgia,Jim Martin,2008,0,D,Jim,0.24489795918367346,0.49,None
3.4,3752577.0,0,Georgia,Allen Buckley,2008,0,T,Allen,0.0,0.0,None
57.4,2137956.0,1,Georgia,Saxby Chambliss,2008,1,R,Saxby,0.4693877551020408,0.49,None
42.6,2137956.0,0,Georgia,Jim Martin,2008,0,D,Jim,0.24489795918367346,0.49,None
57.65,644780.0,0,Idaho,Jim Risch,2008,0,R,Jim,0.4693877551020408,0.49,None
34.11,644780.0,0,Idaho,Larry LaRocco,2008,0,D,Larry,0.24489795918367346,0.49,None
1.54,644780.0,0,Idaho,Kent Marmon,2008,0,T,Kent,0.0,0.0,None
67.84,5329884.0,1,Illinois,Dick Durbin,2008,2,D,Dick,0.24489795918367346,0.49,None
28.53,5329884.0,0,Illinois,Steve Sauerberg,2008,0,R,Steve,0.4693877551020408,0.49,None
2.24,5329884.0,0,Illinois,Kathy Cummings,2008,0,T,Kathy,0.0,0.0,None
0.94,5329884.0,0,Illinois,Larry Stafford,2008,0,T,Larry,0.0,0.0,None
0.45,5329884.0,0,Illinois,Chad Koppie,2008,0,T,Chad,0.0,0.0,None
62.66,1502918.0,1,Iowa,Tom Harkin,2008,4,D,Tom,0.24489795918367346,0.49,None
37.26,1502918.0,0,Iowa,Christopher Reed,2008,0,R,Christopher,0.4693877551020408,0.49,None
60.06,1210690.0,1,Kansas,Pat Roberts,2008,2,R,Pat,0.4693877551020408,0.49,None
2.12,1210690.0,0,Kansas,Randall Hodgkinson,2008,0,T,Randall,0.0,0.0,None
1.36,1210690.0,0,Kansas,Joseph Martin,2008,0,T,Joseph,0.0,0.0,None
52.97,1800821.0,1,Kentucky,Mitch McConnell,2008,4,R,Mitch,0.4693877551020408,0.49,None
47.03,1800821.0,0,Kentucky,Bruce Lunsford,2008,0,D,Bruce,0.24489795918367346,0.49,None
52.11,1896574.0,1,Louisiana,Mary Landrieu,2008,2,D,Mary,0.24489795918367346,0.49,None
45.72,1896574.0,0,Louisiana,John Neely Kennedy,2008,0,R,Neely,0.4693877551020408,0.49,None
61.33,724430.0,1,Maine,Susan Collins,2008,2,R,Susan,0.4693877551020408,0.49,None
38.58,724430.0,0,Maine,Tom Allen,2008,0,D,Tom,0.24489795918367346,0.49,None
65.82,2977631.0,1,Massachusetts,John Kerry,2008,4,D,John,0.24489795918367346,0.49,None
30.99,2977631.0,0,Massachusetts,Jeff Beatty,2008,0,R,Jeff,0.4693877551020408,0.49,None
3.18,2977631.0,0,Massachusetts,Robert Underwood,2008,0,T,Robert,0.0,0.0,None
62.7,4848620.0,1,Michigan,Carl Levin,2008,5,D,Carl,0.24489795918367346,0.49,None
33.8,4848620.0,0,Michigan,Jack Hoogendyk,2008,0,R,Jack,0.4693877551020408,0.49,None
0.9,4848620.0,0,Michigan,Harley Mikkelson,2008,0,T,Harley,0.0,0.0,None
0.4,4848620.0,0,Michigan,Doug Dern,2008,0,T,Doug,0.0,0.0,None
41.988,2885555.0,1,Minnesota,Norm Coleman,2008,1,R,Norm,0.4693877551020408,0.49,None
41.981,2885555.0,0,Minnesota,Al Franken,2008,0,T,Al,0.0,0.0,None
15.19,2885555.0,0,Minnesota,Dean Barkley,2008,0,T,Dean,0.0,0.0,None
0.48,2885555.0,0,Minnesota,Charles Aldrich,2008,0,T,Charles,0.0,0.0,None
0.31,2885555.0,0,Minnesota,James Niemackl,2008,0,T,James,0.0,0.0,None
41.99100000000001,2887337.0,0,Minnesota,Al Franken,2008,0,T,Al,0.0,0.0,None
41.983999999999995,2887337.0,1,Minnesota,Norm Coleman,2008,1,R,Norm,0.4693877551020408,0.49,None
15.15,2887337.0,0,Minnesota,Dean Barkley,2008,0,T,Dean,0.0,0.0,None
0.48,2887337.0,0,Minnesota,Charles Aldrich,2008,0,T,Charles,0.0,0.0,None
0.31,2887337.0,0,Minnesota,James Niemackl,2008,0,T,James,0.0,0.0,None
41.994,2887646.0,0,Minnesota,Al Franken,2008,0,T,Al,0.0,0.0,None
41.983000000000004,2887646.0,1,Minnesota,Norm Coleman,2008,1,R,Norm,0.4693877551020408,0.49,None
15.151,2887646.0,0,Minnesota,Dean Barkley,2008,0,T,Dean,0.0,0.0,None
0.48,2887646.0,0,Minnesota,Charles Aldrich,2008,0,T,Charles,0.0,0.0,None
0.31,2887646.0,0,Minnesota,James Niemackl,2008,0,T,James,0.0,0.0,None
54.96,1243473.0,1,Mississippi,Roger Wicker,2008,1,R,Roger,0.4693877551020408,0.49,None
45.04,1243473.0,0,Mississippi,Ronnie Musgrove,2008,0,D,Ronnie,0.24489795918367346,0.49,None
